id,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,s1,s2,date
63,518.67,1.3,48.17,520.64,2388.15,8222.39,8.5356,0.03,396,2388,100,643.06,38.38,23.0888,1599.04,1426.49,14.62,21.61,552.1,2388.19,9162.08,-0.0025,0.0003,2022-03-30
63,518.67,1.3,48.12,519.67,2388.12,8228.9,8.4922,0.03,397,2388,100,643.4,38.48,23.0079,1609.06,1426.65,14.62,21.61,551.95,2388.12,9165.91,-0.0003,-0.0002,2022-03-31
63,518.67,1.3,48.02,520.16,2388.13,8229.8,8.5109,0.03,397,2388,100,643.52,38.5,23.059,1599.89,1436.27,14.62,21.61,552.11,2388.21,9172.45,0.0013,-0.0001,2022-04-01
63,518.67,1.3,48.17,520.47,2388.15,8235.13,8.5118,0.03,397,2388,100,643.24,38.38,22.9498,1604.96,1426.43,14.62,21.61,551.23,2388.22,9167.75,-0.0037,-0.0004,2022-04-02
63,518.67,1.3,48.28,519.97,2388.14,8240.39,8.5099,0.03,398,2388,100,643.86,38.4,22.9874,1605.08,1432.1,14.62,21.61,551.54,2388.22,9172.54,-0.0023,-0.0003,2022-04-03
63,518.67,1.3,48.21,520.16,2388.16,8239.45,8.5265,0.03,397,2388,100,643.43,38.31,23.2228,1603.87,1424.72,14.62,21.61,551.7,2388.16,9175.01,-0.0007,-0.0003,2022-04-04
64,518.67,1.3,47.94,519.87,2388.19,8162.2,8.4976,0.03,394,2388,100,643.49,38.61,23.1051,1605.49,1424.44,14.62,21.61,551.52,2388.18,9090.03,-0.0013,-0.0005,2022-03-16
64,518.67,1.3,47.87,520.5,2388.17,8169.3,8.51,0.03,396,2388,100,643.24,38.68,23.0655,1601.36,1419.68,14.62,21.61,551.62,2388.17,9100.64,0.0017,0.0005,2022-03-17
64,518.67,1.3,48.24,519.98,2388.13,8168.67,8.4994,0.03,396,2388,100,643.07,38.5,23.0841,1605.32,1427.27,14.62,21.61,551.65,2388.16,9096.42,-0.0026,0.0004,2022-03-18
64,518.67,1.3,48.03,520.2,2388.2,8170.84,8.5031,0.03,396,2388,100,643.58,38.55,23.1172,1601.3,1424.61,14.62,21.61,551.61,2388.2,9104.91,-0.0011,0.0,2022-03-19
64,518.67,1.3,48.0,520.09,2388.19,8166.68,8.4792,0.03,397,2388,100,643.93,38.4,23.1246,1602.02,1421.47,14.62,21.61,551.3,2388.16,9095.75,0.0009,0.0,2022-03-20
64,518.67,1.3,48.21,519.44,2388.12,8169.76,8.4915,0.03,396,2388,100,643.01,38.51,23.1293,1603.1,1425.44,14.62,21.61,552.15,2388.22,9096.19,-0.0022,0.0004,2022-03-21
64,518.67,1.3,48.34,519.47,2388.18,8168.89,8.4815,0.03,395,2388,100,643.08,38.42,23.1693,1606.69,1420.45,14.62,21.61,552.7,2388.16,9111.34,0.0029,-0.0003,2022-03-22
64,518.67,1.3,48.19,519.79,2388.21,8168.61,8.5376,0.03,396,2388,100,643.07,38.39,23.0373,1602.53,1430.37,14.62,21.61,551.02,2388.15,9099.46,-0.0015,0.0003,2022-03-23
64,518.67,1.3,47.94,520.1,2388.18,8170.38,8.5387,0.03,396,2388,100,643.79,38.55,23.0943,1604.26,1426.99,14.62,21.61,551.77,2388.2,9103.31,0.0007,-0.0001,2022-03-24
64,518.67,1.3,48.17,519.66,2388.2,8168.17,8.521,0.03,397,2388,100,643.61,38.31,23.1182,1604.23,1427.56,14.62,21.61,552.4,2388.17,9095.13,0.0009,0.0002,2022-03-25
64,518.67,1.3,48.06,519.87,2388.2,8172.78,8.499,0.03,394,2388,100,643.41,38.37,23.0697,1605.24,1421.98,14.62,21.61,551.66,2388.18,9110.96,0.0013,-0.0001,2022-03-26
64,518.67,1.3,48.1,519.85,2388.23,8171.84,8.5237,0.03,397,2388,100,643.49,38.56,23.1107,1597.55,1420.04,14.62,21.61,551.44,2388.14,9104.29,-0.0005,0.0005,2022-03-27
64,518.67,1.3,48.07,520.06,2388.18,8171.25,8.4928,0.03,396,2388,100,643.32,38.43,23.0251,1602.04,1425.46,14.62,21.61,551.32,2388.2,9109.57,0.0005,0.0002,2022-03-28
64,518.67,1.3,48.26,519.99,2388.19,8172.33,8.5279,0.03,395,2388,100,643.93,38.45,23.0162,1608.81,1427.23,14.62,21.61,551.56,2388.22,9097.71,0.0031,0.0001,2022-03-29
64,518.67,1.3,48.09,519.63,2388.22,8170.0,8.5054,0.03,397,2388,100,643.73,38.4,23.1366,1604.42,1436.14,14.62,21.61,551.71,2388.22,9102.34,-0.002,0.0004,2022-03-30
64,518.67,1.3,48.09,519.15,2388.2,8177.66,8.5338,0.03,396,2388,100,643.63,38.54,23.1942,1606.92,1437.98,14.62,21.61,551.94,2388.19,9109.27,0.0007,0.0002,2022-03-31
64,518.67,1.3,48.06,520.11,2388.27,8175.6,8.5413,0.03,396,2388,100,643.66,38.3,23.0323,1607.07,1428.08,14.62,21.61,552.31,2388.29,9099.97,-0.0013,-0.0004,2022-04-01
64,518.67,1.3,48.05,519.95,2388.22,8177.78,8.5252,0.03,395,2388,100,643.75,38.44,23.072,1607.98,1430.33,14.62,21.61,551.42,2388.25,9102.81,0.0,0.0004,2022-04-02
64,518.67,1.3,48.26,519.81,2388.19,8172.79,8.5396,0.03,397,2388,100,643.76,38.51,23.052,1606.06,1426.12,14.62,21.61,551.41,2388.21,9106.18,-0.0028,-0.0004,2022-04-03
64,518.67,1.3,48.15,519.54,2388.22,8181.59,8.5458,0.03,397,2388,100,643.88,38.45,23.1041,1605.47,1425.77,14.62,21.61,550.6,2388.17,9111.28,0.002,-0.0001,2022-04-04
65,518.67,1.3,47.95,520.51,2388.25,8125.26,8.4809,0.03,395,2388,100,643.41,38.69,23.2528,1595.64,1423.85,14.62,21.61,552.33,2388.15,9044.4,0.0004,-0.0003,2022-03-16
65,518.67,1.3,47.98,520.83,2388.21,8126.1,8.4868,0.03,395,2388,100,643.56,38.6,23.22300000000001,1591.97,1418.04,14.62,21.61,551.92,2388.16,9049.49,0.0019,0.0005,2022-03-17
65,518.67,1.3,47.99,520.59,2388.24,8125.85,8.4735,0.03,394,2388,100,643.47,38.64,23.1708,1591.49,1420.28,14.62,21.61,552.61,2388.15,9054.03,-0.0047,-0.0004,2022-03-18
65,518.67,1.3,47.93,521.29,2388.24,8122.43,8.4524,0.03,395,2388,100,643.57,38.68,23.1601,1596.03,1410.59,14.62,21.61,552.71,2388.19,9045.79,0.0002,-0.0001,2022-03-19
65,518.67,1.3,47.79,520.76,2388.2,8120.82,8.4836,0.03,394,2388,100,643.68,38.52,23.2241,1591.82,1423.18,14.62,21.61,551.72,2388.22,9043.91,-0.0041,-0.0001,2022-03-20
65,518.67,1.3,47.96,520.2,2388.3,8120.54,8.4889,0.03,397,2388,100,643.47,38.8,23.1875,1598.9,1420.03,14.62,21.61,551.89,2388.2,9041.51,0.0,0.0004,2022-03-21
65,518.67,1.3,47.75,519.67,2388.26,8116.76,8.4624,0.03,393,2388,100,642.99,38.55,23.1125,1596.62,1419.69,14.62,21.61,551.43,2388.25,9042.28,-0.0034,0.0,2022-03-22
65,518.67,1.3,47.84,520.68,2388.23,8118.64,8.4731,0.03,397,2388,100,643.02,38.52,23.1204,1593.47,1416.42,14.62,21.61,551.51,2388.21,9038.86,0.0032,0.0004,2022-03-23
65,518.67,1.3,48.1,520.19,2388.22,8119.22,8.4803,0.03,396,2388,100,643.29,38.53,23.1883,1601.39,1422.05,14.62,21.61,552.18,2388.2,9039.02,0.0036,0.0,2022-03-24
65,518.67,1.3,47.99,520.61,2388.35,8120.08,8.5015,0.03,395,2388,100,643.42,38.52,23.1346,1597.1,1409.22,14.62,21.61,551.47,2388.28,9036.02,-0.0014,0.0002,2022-03-25
65,518.67,1.3,47.87,520.68,2388.27,8123.67,8.4888,0.03,397,2388,100,643.22,38.53,23.255,1603.33,1424.77,14.62,21.61,551.81,2388.26,9032.77,-0.0024,0.0002,2022-03-26
65,518.67,1.3,48.04,520.18,2388.26,8116.57,8.51,0.03,394,2388,100,643.01,38.5,23.2066,1602.95,1432.39,14.62,21.61,551.84,2388.29,9044.65,-0.0014,-0.0003,2022-03-27
65,518.67,1.3,47.96,519.86,2388.26,8112.91,8.4933,0.03,395,2388,100,643.01,38.53,23.1039,1588.85,1425.83,14.62,21.61,550.83,2388.23,9042.78,-0.0016,0.0002,2022-03-28
65,518.67,1.3,48.04,519.61,2388.28,8111.41,8.5084,0.03,397,2388,100,643.63,38.51,23.1239,1598.37,1423.98,14.62,21.61,551.99,2388.27,9044.51,-0.0004,0.0002,2022-03-29
65,518.67,1.3,48.12,519.67,2388.24,8121.02,8.4933,0.03,395,2388,100,643.2,38.51,23.1135,1596.3,1430.73,14.62,21.61,551.63,2388.31,9043.36,0.0054,0.0005,2022-03-30
65,518.67,1.3,48.21,520.37,2388.33,8117.6,8.5306,0.03,396,2388,100,643.33,38.48,23.1331,1605.33,1428.48,14.62,21.61,550.57,2388.27,9037.18,-0.0002,0.0,2022-03-31
65,518.67,1.3,47.99,520.07,2388.32,8113.95,8.5321,0.03,395,2388,100,643.59,38.47,23.1119,1593.13,1428.51,14.62,21.61,550.94,2388.27,9045.59,0.0017,0.0004,2022-04-01
65,518.67,1.3,48.25,519.67,2388.28,8111.41,8.5206,0.03,396,2388,100,643.01,38.39,23.0744,1602.05,1427.38,14.62,21.61,551.12,2388.32,9042.14,-0.0016,-0.0004,2022-04-02
65,518.67,1.3,48.2,519.53,2388.3,8112.12,8.5036,0.03,395,2388,100,643.95,38.61,23.1309,1602.77,1426.13,14.62,21.61,551.38,2388.29,9040.12,-0.0014,0.0003,2022-04-03
65,518.67,1.3,48.08,519.73,2388.34,8109.49,8.5197,0.03,396,2388,100,643.95,38.37,23.1362,1592.45,1432.83,14.62,21.61,551.19,2388.28,9030.23,0.0021,-0.0001,2022-04-04
66,518.67,1.3,47.89,520.04,2388.2,8148.31,8.5367,0.03,395,2388,100,643.8,38.55,23.1005,1602.49,1429.44,14.62,21.61,551.92,2388.18,9074.69,0.0012,-0.0004,2022-03-16
66,518.67,1.3,47.91,520.25,2388.17,8142.67,8.4956,0.03,396,2388,100,643.48,38.66,23.1035,1597.75,1437.07,14.62,21.61,551.37,2388.19,9077.42,0.0009,-0.0005,2022-03-17
66,518.67,1.3,48.09,519.82,2388.22,8142.78,8.505,0.03,396,2388,100,643.67,38.55,23.1959,1597.24,1424.0,14.62,21.61,552.34,2388.17,9068.9,0.0011,-0.0003,2022-03-18
66,518.67,1.3,47.98,519.83,2388.19,8149.0,8.4989,0.03,396,2388,100,642.99,38.63,23.1281,1600.63,1419.24,14.62,21.61,551.63,2388.19,9065.7,-0.0003,0.0001,2022-03-19
66,518.67,1.3,48.06,520.19,2388.23,8144.69,8.5204,0.03,396,2388,100,643.44,38.45,23.0466,1596.66,1427.54,14.62,21.61,552.1,2388.15,9070.75,-0.0004,-0.0004,2022-03-20
66,518.67,1.3,48.1,520.36,2388.25,8143.65,8.5068,0.03,395,2388,100,643.43,38.68,23.0917,1601.28,1423.66,14.62,21.61,551.36,2388.19,9073.87,0.0035,0.0003,2022-03-21
66,518.67,1.3,48.21,520.13,2388.23,8144.12,8.5018,0.03,396,2388,100,643.76,38.44,23.1488,1605.79,1426.83,14.62,21.61,552.12,2388.22,9071.12,0.0002,0.0003,2022-03-22
66,518.67,1.3,48.05,519.9,2388.26,8146.9,8.5197,0.03,396,2388,100,644.04,38.58,23.0412,1596.5,1426.16,14.62,21.61,551.67,2388.25,9065.47,0.0058,-0.0003,2022-03-23
66,518.67,1.3,47.99,519.83,2388.26,8149.14,8.531,0.03,397,2388,100,643.22,38.45,23.0688,1600.93,1425.71,14.62,21.61,551.74,2388.23,9072.43,-0.0026,-0.0001,2022-03-24
66,518.67,1.3,48.24,519.84,2388.26,8151.38,8.4995,0.03,396,2388,100,643.56,38.54,23.0324,1603.09,1425.65,14.62,21.61,551.2,2388.26,9075.68,0.0014,-0.0002,2022-03-25
66,518.67,1.3,48.14,519.87,2388.24,8144.83,8.4859,0.03,395,2388,100,644.0,38.47,23.1854,1593.62,1428.99,14.62,21.61,551.91,2388.23,9076.2,0.001,0.0004,2022-03-26
66,518.67,1.3,48.17,520.3,2388.18,8159.04,8.5307,0.03,397,2388,100,642.98,38.31,22.9917,1597.2,1429.25,14.62,21.61,551.57,2388.24,9078.85,0.0019,0.0,2022-03-27
66,518.67,1.3,48.07,519.58,2388.27,8147.93,8.5285,0.03,396,2388,100,643.73,38.41,23.1756,1598.27,1426.74,14.62,21.61,551.89,2388.22,9078.36,-0.0002,0.0001,2022-03-28
66,518.67,1.3,48.0,519.85,2388.24,8151.59,8.5333,0.03,396,2388,100,643.5,38.33,23.091,1603.22,1422.52,14.62,21.61,551.58,2388.21,9079.1,0.0035,0.0002,2022-03-29
66,518.67,1.3,48.28,519.82,2388.23,8147.11,8.5088,0.03,397,2388,100,643.24,38.54,23.1617,1602.18,1434.96,14.62,21.61,551.35,2388.28,9078.31,-0.0008,-0.0003,2022-03-30
66,518.67,1.3,47.98,519.3,2388.2,8149.82,8.5147,0.03,396,2388,100,643.37,38.58,23.1127,1604.07,1424.13,14.62,21.61,550.99,2388.22,9075.72,0.0013,0.0,2022-03-31
66,518.67,1.3,48.15,519.89,2388.25,8142.39,8.4984,0.03,397,2388,100,643.43,38.52,23.0267,1605.43,1430.21,14.62,21.61,551.22,2388.23,9078.0,0.0002,0.0004,2022-04-01
66,518.67,1.3,48.13,519.5,2388.26,8147.47,8.5277,0.03,395,2388,100,643.66,38.46,23.0516,1595.1,1431.68,14.62,21.61,551.1,2388.16,9077.16,-0.0014,-0.0003,2022-04-02
66,518.67,1.3,48.31,519.56,2388.23,8148.76,8.5424,0.03,395,2388,100,643.02,38.42,22.9784,1599.4,1429.37,14.62,21.61,551.13,2388.29,9074.71,-0.0011,0.0003,2022-04-03
66,518.67,1.3,48.19,519.38,2388.25,8147.9,8.5382,0.03,396,2388,100,643.88,38.38,23.1412,1607.66,1429.38,14.62,21.61,551.53,2388.23,9071.25,-0.0038,0.0004,2022-04-04
67,518.67,1.3,48.15,519.61,2388.23,8151.06,8.4701,0.03,396,2388,100,643.62,38.55,23.0545,1600.45,1422.07,14.62,21.61,551.56,2388.19,9080.76,0.0008,0.0,2022-03-16
67,518.67,1.3,47.97,520.08,2388.16,8150.25,8.503,0.03,394,2388,100,643.56,38.53,23.1931,1601.74,1418.79,14.62,21.61,551.62,2388.2,9076.58,0.0022,0.0004,2022-03-17
67,518.67,1.3,48.07,519.89,2388.2,8140.11,8.5363,0.03,397,2388,100,643.04,38.59,23.1769,1610.32,1425.52,14.62,21.61,552.67,2388.22,9075.53,-0.002,0.0001,2022-03-18
67,518.67,1.3,48.07,519.24,2388.19,8148.23,8.5129,0.03,395,2388,100,644.19,38.4,23.0046,1600.7,1424.99,14.62,21.61,551.75,2388.2,9084.55,0.0001,-0.0001,2022-03-19
67,518.67,1.3,47.88,520.06,2388.23,8146.52,8.5054,0.03,397,2388,100,643.34,38.7,23.0541,1604.82,1431.85,14.62,21.61,552.09,2388.21,9076.23,-0.0028,-0.0004,2022-03-20
67,518.67,1.3,48.03,520.11,2388.2,8149.68,8.5026,0.03,395,2388,100,643.65,38.52,23.09800000000001,1600.05,1419.12,14.62,21.61,551.1,2388.23,9082.87,0.0027,-0.0001,2022-03-21
67,518.67,1.3,48.2,520.16,2388.24,8144.09,8.5007,0.03,395,2388,100,643.58,38.51,22.9934,1602.18,1424.93,14.62,21.61,551.47,2388.22,9078.07,-0.0044,-0.0004,2022-03-22
67,518.67,1.3,48.09,519.84,2388.26,8143.38,8.5087,0.03,396,2388,100,643.3,38.44,23.2062,1609.85,1431.12,14.62,21.61,551.51,2388.21,9077.22,-0.0018,0.0004,2022-03-23
67,518.67,1.3,48.07,520.03,2388.17,8146.13,8.5311,0.03,395,2388,100,643.78,38.6,23.1844,1593.7,1422.47,14.62,21.61,551.08,2388.13,9075.35,-0.0018,0.0002,2022-03-24
67,518.67,1.3,47.91,519.99,2388.21,8154.39,8.5157,0.03,397,2388,100,643.28,38.49,23.0572,1602.62,1430.3,14.62,21.61,551.86,2388.22,9079.31,-0.0016,-0.0003,2022-03-25
67,518.67,1.3,48.26,519.68,2388.19,8147.76,8.5339,0.03,396,2388,100,644.14,38.37,23.071,1598.36,1426.61,14.62,21.61,552.31,2388.23,9077.61,0.003,-0.0001,2022-03-26
67,518.67,1.3,47.89,520.34,2388.26,8144.46,8.5665,0.03,397,2388,100,643.17,38.46,23.1,1602.43,1427.97,14.62,21.61,552.15,2388.21,9073.04,0.0015,0.0001,2022-03-27
67,518.67,1.3,48.2,520.11,2388.21,8149.89,8.5205,0.03,397,2388,100,643.35,38.57,23.0662,1595.82,1424.8,14.62,21.61,551.29,2388.22,9075.28,-0.0015,0.0,2022-03-28
67,518.67,1.3,47.92,519.77,2388.27,8145.5,8.5162,0.03,395,2388,100,643.76,38.64,23.1415,1600.55,1426.73,14.62,21.61,551.92,2388.27,9073.28,-0.0012,-0.0004,2022-03-29
67,518.67,1.3,48.02,520.24,2388.26,8148.52,8.4953,0.03,396,2388,100,643.72,38.65,23.0674,1603.45,1429.87,14.62,21.61,550.48,2388.27,9081.02,-0.0015,0.0004,2022-03-30
67,518.67,1.3,48.18,519.52,2388.3,8146.97,8.5246,0.03,397,2388,100,643.64,38.52,23.0712,1596.88,1426.89,14.62,21.61,551.1,2388.26,9072.93,-0.0002,0.0001,2022-03-31
67,518.67,1.3,48.18,520.18,2388.2,8150.97,8.4953,0.03,394,2388,100,643.17,38.52,23.0628,1606.73,1436.56,14.62,21.61,550.92,2388.25,9069.83,0.002,0.0003,2022-04-01
67,518.67,1.3,48.02,519.68,2388.19,8147.78,8.5315,0.03,395,2388,100,643.83,38.49,23.0542,1603.88,1423.76,14.62,21.61,551.71,2388.26,9079.55,-0.0003,0.0002,2022-04-02
67,518.67,1.3,48.17,520.07,2388.28,8147.69,8.5342,0.03,396,2388,100,643.4,38.44,23.1478,1599.47,1434.77,14.62,21.61,551.29,2388.22,9077.67,-0.001,-0.0002,2022-04-03
67,518.67,1.3,48.28,520.29,2388.21,8146.04,8.5668,0.03,397,2388,100,643.57,38.45,23.1288,1599.78,1424.96,14.62,21.61,551.3,2388.29,9074.14,0.0009,-0.0003,2022-04-04
68,518.67,1.3,47.88,520.6,2388.17,8189.66,8.4941,0.03,394,2388,100,643.07,38.69,23.1611,1602.36,1416.16,14.62,21.61,552.14,2388.15,9116.74,0.0041,-0.0004,2022-03-16
68,518.67,1.3,48.08,520.16,2388.15,8190.86,8.4817,0.03,396,2388,100,643.29,38.44,23.1366,1592.47,1421.84,14.62,21.61,551.84,2388.15,9119.86,0.002,0.0001,2022-03-17
68,518.67,1.3,47.81,520.53,2388.18,8196.8,8.4785,0.03,395,2388,100,643.23,38.43,23.184,1599.62,1412.31,14.62,21.61,552.14,2388.12,9134.2,0.0032,0.0003,2022-03-18
68,518.67,1.3,47.93,520.58,2388.19,8199.66,8.5036,0.03,396,2388,100,643.86,38.51,23.064,1596.02,1423.96,14.62,21.61,552.46,2388.16,9128.37,0.0022,0.0003,2022-03-19
68,518.67,1.3,47.77,519.79,2388.12,8201.15,8.5409,0.03,395,2388,100,643.62,38.68,23.1706,1596.68,1427.77,14.62,21.61,552.58,2388.13,9135.26,-0.003,0.0005,2022-03-20
68,518.67,1.3,47.79,520.21,2388.16,8199.62,8.5232,0.03,395,2388,100,643.34,38.63,23.1314,1597.92,1423.39,14.62,21.61,551.75,2388.13,9128.6,0.0011,0.0001,2022-03-21
68,518.67,1.3,47.89,520.17,2388.15,8203.82,8.5008,0.03,395,2388,100,643.72,38.69,23.11,1602.32,1421.26,14.62,21.61,552.61,2388.11,9130.18,0.0012,0.0005,2022-03-22
68,518.67,1.3,47.9,520.9,2388.1,8207.12,8.4587,0.03,394,2388,100,643.94,38.46,23.0604,1608.22,1420.22,14.62,21.61,551.99,2388.16,9143.25,-0.001,0.0004,2022-03-23
68,518.67,1.3,48.07,520.5,2388.17,8209.39,8.5214,0.03,396,2388,100,643.73,38.43,23.2017,1603.63,1433.65,14.62,21.61,551.99,2388.13,9138.64,-0.0033,0.0001,2022-03-24
68,518.67,1.3,48.14,520.69,2388.07,8206.12,8.4776,0.03,395,2388,100,643.85,38.36,23.1627,1607.81,1421.73,14.62,21.61,552.24,2388.14,9139.01,0.0031,-0.0002,2022-03-25
68,518.67,1.3,47.94,520.4,2388.19,8202.29,8.5098,0.03,395,2388,100,643.79,38.66,23.1143,1596.92,1429.45,14.62,21.61,552.93,2388.16,9141.22,-0.0031,0.0004,2022-03-26
68,518.67,1.3,47.99,520.06,2388.14,8214.13,8.5127,0.03,398,2388,100,643.57,38.61,23.0998,1606.71,1421.81,14.62,21.61,552.1,2388.12,9147.27,0.0015,-0.0002,2022-03-27
68,518.67,1.3,47.81,520.66,2388.18,8208.49,8.4559,0.03,395,2388,100,643.36,38.54,22.9872,1597.02,1432.07,14.62,21.61,551.68,2388.1,9138.57,-0.0003,-0.0004,2022-03-28
68,518.67,1.3,48.05,520.35,2388.19,8213.25,8.5158,0.03,395,2388,100,643.35,38.57,23.1071,1599.87,1421.07,14.62,21.61,552.12,2388.12,9144.8,-0.0011,0.0003,2022-03-29
68,518.67,1.3,48.13,520.42,2388.19,8213.49,8.5249,0.03,397,2388,100,643.4,38.33,23.0805,1604.79,1430.98,14.62,21.61,552.23,2388.16,9149.24,-0.0024,-0.0004,2022-03-30
68,518.67,1.3,48.07,520.48,2388.14,8217.95,8.5257,0.03,396,2388,100,643.49,38.29,23.0226,1602.36,1423.14,14.62,21.61,552.14,2388.15,9163.16,-0.0014,0.0,2022-03-31
68,518.67,1.3,48.12,520.43,2388.11,8221.66,8.5285,0.03,398,2388,100,643.74,38.33,23.1495,1604.93,1428.54,14.62,21.61,551.85,2388.15,9154.59,-0.0017,-0.0005,2022-04-01
68,518.67,1.3,48.41,520.2,2388.18,8221.9,8.4921,0.03,397,2388,100,643.83,38.36,23.095,1593.46,1427.03,14.62,21.61,551.44,2388.17,9156.8,0.0018,-0.0002,2022-04-02
68,518.67,1.3,48.16,519.98,2388.18,8226.67,8.5263,0.03,396,2388,100,643.88,38.44,23.08,1614.72,1428.79,14.62,21.61,552.04,2388.27,9161.2,-0.0017,0.0001,2022-04-03
68,518.67,1.3,48.16,519.72,2388.14,8226.34,8.5196,0.03,395,2388,100,643.88,38.4,23.0888,1609.59,1430.17,14.62,21.61,551.47,2388.2,9158.41,-0.0037,-0.0004,2022-04-04
69,518.67,1.3,47.89,519.92,2388.21,8131.95,8.4996,0.03,396,2388,100,644.11,38.66,23.0685,1604.22,1424.69,14.62,21.61,551.72,2388.24,9060.21,-0.0012,0.0005,2022-03-16
69,518.67,1.3,48.09,520.02,2388.27,8129.23,8.5404,0.03,396,2388,100,643.52,38.54,23.0243,1596.48,1422.5,14.62,21.61,551.89,2388.2,9051.62,-0.0031,0.0003,2022-03-17
69,518.67,1.3,48.08,519.47,2388.2,8128.13,8.5109,0.03,397,2388,100,643.97,38.59,23.1089,1607.97,1426.21,14.62,21.61,551.35,2388.28,9059.46,0.0003,0.0002,2022-03-18
69,518.67,1.3,47.91,519.92,2388.22,8130.69,8.5419,0.03,396,2388,100,643.91,38.43,23.1419,1598.91,1427.02,14.62,21.61,551.71,2388.22,9051.77,0.0022,0.0,2022-03-19
69,518.67,1.3,48.11,520.15,2388.22,8129.63,8.5209,0.03,394,2388,100,643.71,38.65,23.0814,1602.48,1431.4,14.62,21.61,551.77,2388.22,9062.12,-0.0031,0.0002,2022-03-20
69,518.67,1.3,48.23,520.11,2388.24,8132.81,8.5353,0.03,395,2388,100,643.45,38.45,23.1088,1599.49,1427.13,14.62,21.61,551.18,2388.29,9045.07,0.0006,-0.0003,2022-03-21
69,518.67,1.3,47.95,520.02,2388.23,8132.11,8.5139,0.03,396,2388,100,643.34,38.43,23.1692,1594.56,1428.26,14.62,21.61,551.64,2388.25,9060.96,-0.0001,0.0004,2022-03-22
69,518.67,1.3,48.1,519.95,2388.26,8133.12,8.5011,0.03,395,2388,100,643.64,38.34,23.0312,1601.57,1422.02,14.62,21.61,551.05,2388.27,9055.54,0.0023,0.0005,2022-03-23
69,518.67,1.3,48.25,519.75,2388.26,8134.02,8.5193,0.03,396,2388,100,643.18,38.42,23.1454,1595.07,1433.34,14.62,21.61,551.12,2388.26,9052.0,-0.0013,0.0,2022-03-24
69,518.67,1.3,48.04,519.2,2388.26,8125.82,8.5017,0.03,396,2388,100,643.59,38.6,23.1241,1593.9,1422.75,14.62,21.61,551.98,2388.29,9058.81,-0.0025,-0.0001,2022-03-25
69,518.67,1.3,47.93,519.74,2388.27,8135.64,8.538,0.03,396,2388,100,643.73,38.44,23.1361,1598.88,1425.36,14.62,21.61,551.97,2388.25,9056.35,0.0028,-0.0001,2022-03-26
69,518.67,1.3,48.16,519.84,2388.21,8134.22,8.5193,0.03,394,2388,100,643.66,38.3,23.0443,1606.28,1430.15,14.62,21.61,550.34,2388.25,9057.35,0.0015,0.0001,2022-03-27
69,518.67,1.3,48.24,519.99,2388.25,8132.12,8.5279,0.03,395,2388,100,643.34,38.5,22.9635,1593.05,1425.27,14.62,21.61,551.62,2388.24,9055.71,0.0011,0.0002,2022-03-28
69,518.67,1.3,48.12,519.85,2388.27,8133.55,8.5208,0.03,396,2388,100,643.19,38.43,23.0768,1605.11,1428.43,14.62,21.61,551.02,2388.25,9056.07,0.0021,0.0,2022-03-29
69,518.67,1.3,48.3,519.58,2388.26,8128.06,8.5572,0.03,396,2388,100,643.86,38.56,23.1233,1601.8,1428.18,14.62,21.61,550.53,2388.25,9062.01,0.0006,0.0002,2022-03-30
69,518.67,1.3,48.28,520.31,2388.26,8129.59,8.546,0.03,397,2388,100,643.74,38.53,23.0549,1609.53,1428.26,14.62,21.61,551.6,2388.2,9053.75,0.004,-0.0002,2022-03-31
69,518.67,1.3,48.13,519.86,2388.27,8131.2,8.5116,0.03,396,2388,100,643.46,38.28,23.061,1603.83,1429.82,14.62,21.61,551.62,2388.28,9056.81,0.0013,0.0003,2022-04-01
69,518.67,1.3,48.14,518.69,2388.26,8126.63,8.5059,0.03,396,2388,100,643.97,38.47,23.0422,1597.75,1428.85,14.62,21.61,551.32,2388.31,9058.88,0.0004,-0.0001,2022-04-02
69,518.67,1.3,48.09,520.48,2388.32,8132.97,8.527000000000001,0.03,396,2388,100,643.65,38.52,23.1208,1603.5,1433.95,14.62,21.61,551.13,2388.29,9055.52,0.0016,-0.0002,2022-04-03
69,518.67,1.3,48.02,519.12,2388.33,8124.27,8.5126,0.03,397,2388,100,643.75,38.42,22.9782,1598.16,1428.28,14.62,21.61,551.55,2388.31,9054.19,0.0007,0.0,2022-04-04
70,518.67,1.3,47.73,520.26,2388.16,8152.83,8.4741,0.03,393,2388,100,642.95,38.65,23.2814,1594.4,1422.24,14.62,21.61,553.02,2388.18,9081.09,0.0043,0.0004,2022-03-16
70,518.67,1.3,47.86,521.1,2388.19,8146.88,8.4988,0.03,395,2388,100,643.23,38.62,23.2337,1604.24,1421.08,14.62,21.61,552.68,2388.17,9075.29,-0.0048,-0.0005,2022-03-17
70,518.67,1.3,47.95,520.89,2388.14,8152.81,8.5184,0.03,395,2388,100,643.44,38.69,23.1808,1599.91,1424.43,14.62,21.61,552.47,2388.13,9088.72,-0.0009,-0.0002,2022-03-18
70,518.67,1.3,47.79,520.23,2388.17,8162.48,8.5111,0.03,396,2388,100,643.45,38.56,23.0963,1594.56,1424.79,14.62,21.61,552.13,2388.19,9085.49,0.0004,0.0004,2022-03-19
